date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:52:36	997/997	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_diagonalwaves.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_diagonalwaves.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:38	8802/8802	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_diamond.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_diamond.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:38	61546/61546	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_crisscross.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_crisscross.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:38	395/395	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_escheresque.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_escheresque.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:39	817/817	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_geometric.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_geometric.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:39	12047/12047	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_gplay.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_gplay.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:41	218/218	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_hexabump.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_hexabump.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:42	13475/13475	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_grayjean.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_grayjean.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:42	1833/1833	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_illusion.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_illusion.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:44	470/470	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_lens.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_lens.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:45	45541/45541	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_grey.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_grey.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:45	154/154	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_nistri.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_nistri.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:47	2985/2985	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_none.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_none.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:48	443/443	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_norwegian.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_norwegian.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:49	3158/3158	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_psychedelic.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_psychedelic.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:50	3738/3738	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_px.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_px.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:51	74431/74431	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_leather.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_leather.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:51	22505/22505	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_oliva.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_oliva.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:53	77595/77595	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_linedpaper.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_linedpaper.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:53	5541/5541	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_robots.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_robots.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:55	202/202	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_straws.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_straws.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:56	1025/1025	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_subtledots.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_subtledots.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:58	4600/4600	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_swirl.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_swirl.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:59	1197/1197	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_tactile.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_tactile.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:00	126/126	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_tasky.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_tasky.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:01	240/240	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_tinygrid.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_tinygrid.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:04	102184/102184	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_retinawood.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_retinawood.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:06	22495/22495	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_tire.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_tire.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:07	15630/15630	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_type.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_type.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:07	2603/2603	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_vichy.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_vichy.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:07	1487/1487	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_wavecut.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_wavecut.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:08	141/141	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_weave.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_weave.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:10	9253/9253	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_whitediamond.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_whitediamond.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:11	10688/10688	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_whitewall.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_whitewall.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:11	137733/137733	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_shattered.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_shattered.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:13	1325/1325	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_woven.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_woven.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:14	19751/19751	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_worndots.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_worndots.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:20	37310/37310	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_xv.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_xv.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:25	64106/64106	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/header.jpg	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/header.jpg	(from http://laravel.com/assets/css/application.css)
12:53:25	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.174.delayed	(from http://laravel.com/docs/contributing)
12:53:26	433/433	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:23:26%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/contributing)
12:53:27	433/433	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:23:27%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/contributing)
12:53:28	433/433	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:23:28%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/contributing)
12:53:28	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.178.delayed	(from http://laravel.com/docs/contributing)
12:53:28	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.179.delayed	(from http://laravel.com/docs/contributing)
12:53:28	0/-1	---M--	302	error ('')			http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.17a.delayed	(from http://laravel.com/docs/contributing)
12:53:29	134827/134827	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_wood.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_wood.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:29	283626/283626	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_ricepaper.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_ricepaper.png	(from http://laravel.com/assets/css/backgrounds.css)
12:53:39	267549/267549	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202014%2019:36:10%20GMT	http://laravel.com/assets/img/quotes.jpg	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/quotes.jpg	(from http://laravel.com/assets/css/application.css)
